,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
28361,3050000,3050000-104-2017-00013,20170123,,1,영업/정상,1,영업,,,,,,343.68,130831.0,서울특별시 동대문구 이문동 329-1 ,서울특별시 동대문구 이문로 93 12층 101201호 (이문동),2451.0,스타벅스외대정문점,20220200000000.0,U,40:00.0,커피숍,205162.3148,454785.7313,커피숍,,,,,,,,,,,,,,Y,343.68,,,
28400,3050000,3050000-104-2017-00084,20170522,,1,영업/정상,1,영업,,,,,,421.85,130872.0,서울특별시 동대문구 회기동 60-40 ,서울특별시 동대문구 회기로 141 지하1~지상4층 (회기동),2454.0,스타벅스경희대삼거리점,20220200000000.0,U,40:00.0,커피숍,204524.9763,454361.7357,커피숍,,,,,,,,,,,,,,Y,421.85,,,
28516,3050000,3050000-104-2017-00052,20170404,,1,영업/정상,1,영업,,,,,222453417,255.2,130805.0,서울특별시 동대문구 답십리동 497-67 ,서울특별시 동대문구 천호대로 263 1층 (답십리동),2603.0,스타벅스답십리역점,20220300000000.0,U,40:00.0,커피숍,204447.6981,451803.5584,커피숍,,,,,,,,,,,,,,N,255.2,,,
28521,3050000,3050000-104-2015-00099,20150708,,1,영업/정상,1,영업,,,,,02 7588942,198.96,130810.0,서울특별시 동대문구 신설동 76-10 ,서울특별시 동대문구 왕산로 19 1층 (신설동),2580.0,스타벅스 신설동역,20220200000000.0,U,40:00.0,커피숍,202185.9385,452713.197,커피숍,,,,,,,,,,,,,,N,198.96,,,
28670,3050000,3050000-104-2014-00056,20140521,,1,영업/정상,1,영업,,,,,02  30151173,245.72,130050.0,서울특별시 동대문구 회기동 346-18 1층 회기역베라체캠퍼스 ,서울특별시 동대문구 이문로 37 1층 106107108호 (회기동 회기역베라체캠퍼스),2452.0,스타벅스커피 회기역사거리점,20220200000000.0,U,40:00.0,커피숍,204881.3132,454280.0406,커피숍,,,,,,,,,,,,,,N,245.72,,,
28680,3050000,3050000-104-2010-00127,20100928,,1,영업/정상,1,영업,,,,,230151172,305.0,130872.0,서울특별시 동대문구 회기동 16-41 ,서울특별시 동대문구 경희대로 16-1 (회기동),2453.0,스타벅스 경희대점,20220200000000.0,U,40:00.0,커피숍,204595.4983,454513.1812,커피숍,,,,,,,,,,,,,,Y,305.0,,,
28706,3050000,3050000-104-2012-00023,20120227,,1,영업/정상,1,영업,,,,,02  33909810,400.0,130845.0,서울특별시 동대문구 장안동 433-7 ,서울특별시 동대문구 장한로 10 1~2층 (장안동 조광빌딩),2644.0,스타벅스 커피(장한평역점),20220300000000.0,U,40:00.0,커피숍,205717.4698,451120.5354,커피숍,,,,,,,,,,,,,,Y,400.0,,,
28728,3050000,3050000-104-2005-00043,20050825,,1,영업/정상,1,영업,,,,,230151749,393.0,130831.0,서울특별시 동대문구 이문동 305-60 ,서울특별시 동대문구 휘경로 12-1 1 2 지하1층 (이문동),2441.0,스타벅스외대점,20220200000000.0,U,40:00.0,커피숍,205353.6245,454828.6061,커피숍,0.0,0.0,,,상수도전용,,,,,,,,,Y,393.0,,,
31129,3050000,3050000-104-2008-00071,20081218,,3,폐업,2,폐업,20190328.0,,,,,153.06,130851.0,서울특별시 동대문구 전농동 620-2번지 ,서울특별시 동대문구 왕산로40길 2 (전농동),2559.0,스타벅스청량리역점,20190300000000.0,U,40:00.0,커피숍,203890.4419,453052.825,커피숍,,,기타,,,,,,,,,,,N,153.06,,,
31977,3060000,3060000-104-2015-00017,20150323,,1,영업/정상,1,영업,,,,,230151177,264.22,131866.0,서울특별시 중랑구 신내동 563-3 ,서울특별시 중랑구 신내로14길 8 (신내동 2층3층),2069.0,스타벅스 중랑구청점,20220200000000.0,U,40:00.0,커피숍,208382.9769,455900.3257,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,264.22,,,
32090,3060000,3060000-104-2016-00044,20160405,,1,영업/정상,1,영업,,,,,,211.55,131220.0,서울특별시 중랑구 상봉동 501 ,서울특별시 중랑구 상봉로 131 1층 (상봉동 상봉 듀오트리스),2150.0,스타벅스커피 상봉,20220200000000.0,U,40:00.0,커피숍,208076.3867,455017.5286,커피숍,,,,,,,,,,,,,,N,211.55,,,
32094,3060000,3060000-104-2014-00076,20140926,,1,영업/정상,1,영업,,,,,02 7588823,254.1,131828.0,서울특별시 중랑구 면목동 617-2 지상1층 ,서울특별시 중랑구 면목로 310 1층 (면목동),2249.0,스타벅스커피 사가정역점,20220200000000.0,U,40:00.0,커피숍,207702.8399,453039.3455,커피숍,,,,,,,,,,,,,,N,254.1,,,
32162,3060000,3060000-104-2015-00052,20150731,,1,영업/정상,1,영업,,,,,230151173,179.66,131861.0,서울특별시 중랑구 상봉동 130-3 ,서울특별시 중랑구 망우로30길 3 101102108109호 (상봉동),2120.0,스타벅스커피 중랑역점,20220200000000.0,U,40:00.0,커피숍,206526.0022,454549.1674,커피숍,,,,,,,,,,,,,,N,179.66,,,
32167,3060000,3060000-104-2012-00022,20120319,,1,영업/정상,1,영업,,,,,02 7588486,230.0,131857.0,서울특별시 중랑구 상봉동 100-2 ,서울특별시 중랑구 망우로 307 (상봉동),2098.0,스타벅스코리아 상봉역점,20220200000000.0,U,40:00.0,커피숍,207584.9182,454966.7437,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,230.0,,,
32278,3060000,3060000-104-2020-00065,20200623,,1,영업/정상,1,영업,,,,,,359.7,131848.0,서울특별시 중랑구 묵동 169-12 ,서울특별시 중랑구 동일로 952 102 103호 (묵동 로프트원 태릉입구역),2033.0,스타벅스 묵동점,20220200000000.0,U,40:00.0,커피숍,206715.541,457004.8747,커피숍,,,,,상수도전용,,,,,,,,,N,359.7,,,
32476,3060000,3060000-104-2020-00143,20201217,,1,영업/정상,1,영업,,,,,,396.0,131881.0,서울특별시 중랑구 중화동 306-68 중화동 HS빌딩 ,서울특별시 중랑구 봉화산로 35 중화동 HS빌딩 12층 (중화동),2017.0,스타벅스 중화역점,20220200000000.0,U,40:00.0,커피숍,206852.3902,455508.596,커피숍,,,,,,,,,,,,,,Y,396.0,,,
34374,3130000,3130000-104-2021-00342,20211104,,1,영업/정상,1,영업,,,,,,558.98,121889.0,서울특별시 마포구 망원동 205-5,서울특별시 마포구 마포나루길 435 2층 (망원동),4005.0,스타벅스 망원한강공원점,20220900000000.0,U,04:00.0,커피숍,190871.2321,450149.7346,,,,,,,,,,,,,,,,,,,
34482,3070000,3070000-104-2012-00043,20120426,,1,영업/정상,1,영업,,,,,02  758 8499,474.75,136051.0,서울특별시 성북구 동선동1가 92-1 ,서울특별시 성북구 동소문로24길 12 (동선동1가),2845.0,스타벅스 성신여대점,20220300000000.0,U,40:00.0,커피숍,201557.0137,454536.0132,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,474.75,,,
34497,3070000,3070000-104-2003-00066,20030702,,1,영업/정상,1,영업,,,,,230151867,257.4,136075.0,서울특별시 성북구 안암동5가 104-30 ,서울특별시 성북구 고려대로24길 51 101 (안암동5가),2856.0,스타벅스고대점,20220200000000.0,U,40:00.0,커피숍,202556.2755,453517.967,커피숍,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,257.4,,,
34535,3070000,3070000-104-2007-00019,20070406,,1,영업/정상,1,영업,,,,,230151177,116.82,136800.0,서울특별시 성북구 길음동 20-1 현대백화점지하1층 ,서울특별시 성북구 동소문로 315 (길음동현대백화점지하1층),2730.0,스타벅스현대미아점,20220200000000.0,U,40:00.0,커피숍,202466.8011,456227.5717,커피숍,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,116.82,,,
34609,3070000,3070000-104-2011-00186,20111222,,1,영업/정상,1,영업,,,,,,231.4,136023.0,서울특별시 성북구 성북동1가 35-1 101호 ,서울특별시 성북구 성북로 11 (성북동1가),2880.0,스타벅스 한성대입구역점,20220300000000.0,U,40:00.0,커피숍,200362.9989,454081.3418,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,231.4,,,
34687,3070000,3070000-104-2019-00150,20190902,,1,영업/정상,1,영업,,,,,230151100,335.6,136800.0,서울특별시 성북구 길음동 25-2 신세계 이마트 미아점 1~2층 ,서울특별시 성북구 도봉로 17 신세계 이마트 미아점 1~2층 (길음동),2729.0,스타벅스 미아이마트점,20220200000000.0,U,40:00.0,커피숍,202555.3009,456503.0662,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,335.6,,,
34804,3070000,3070000-104-2014-00007,20140123,,1,영업/정상,1,영업,,,,,,246.55,136032.0,서울특별시 성북구 동소문동2가 11 ,서울특별시 성북구 동소문로 10 12층 (동소문동2가),2860.0,스타벅스삼선교점,20220300000000.0,U,40:00.0,커피숍,200571.6309,454038.3821,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,246.55,,,
34835,3070000,3070000-104-2013-00043,20130509,,1,영업/정상,1,영업,,,,,02  30151180,198.81,136865.0,서울특별시 성북구 하월곡동 46-73 코업스타클래스 101-1 ,서울특별시 성북구 화랑로 76 (하월곡동 코업스타클래스 101-1),2751.0,스타벅스 월곡역점,20220200000000.0,U,40:00.0,커피숍,203502.0041,455500.569,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,198.81,,,
34948,3070000,3070000-104-2015-00147,20151008,,1,영업/정상,1,영업,,,,,02  30151100,303.64,136864.0,서울특별시 성북구 종암동 3-686 ,서울특별시 성북구 종암로 122 (종암동),2797.0,스타벅스종암점,20220200000000.0,U,40:00.0,커피숍,202932.3846,455431.2683,커피숍,,,,,,,,,,,,,,N,303.64,,,
34978,3070000,3070000-104-2012-00136,20120925,,1,영업/정상,1,영업,,,,,02  30151180,375.19,136075.0,서울특별시 성북구 안암동5가 92 ,서울특별시 성북구 고려대로 102-2 1~3층 1층:122.17㎡2층:126.51㎡3층126.51㎡ (안암동5가),2856.0,스타벅스 안암역점,20220200000000.0,U,40:00.0,커피숍,202644.6523,453759.8867,커피숍,,,,,,,,,,,,,,Y,375.19,,,
35038,3070000,3070000-104-2017-00065,20170427,,1,영업/정상,1,영업,,,,,,303.82,136873.0,서울특별시 성북구 하월곡동 89-7 ,서울특별시 성북구 동소문로 314 (하월곡동 부영빌딩 지상12층),2733.0,스타벅스 미아점,20220200000000.0,U,40:00.0,커피숍,202521.2098,456141.6308,커피숍,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,303.82,,,
35066,3070000,3070000-104-2018-00083,20180524,,1,영업/정상,1,영업,,,,,,326.19,136858.0,서울특별시 성북구 종암동 29-10 ,서울특별시 성북구 종암로 17 12층 (종암동),2841.0,스타벅스 종암DT점,20220200000000.0,U,40:00.0,커피숍,203117.2825,454401.3604,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,326.19,,,
35141,3070000,3070000-104-2019-00204,20191129,,1,영업/정상,1,영업,,,,,,199.0,136813.0,서울특별시 성북구 돈암동 625-2 BR빌딩 지하2층 ,서울특별시 성북구 정릉로 376 BR빌딩 지하2층 (돈암동),2806.0,스타벅스 길음역점,20220200000000.0,U,40:00.0,커피숍,202166.019,455524.3515,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,199.0,,,
35189,3070000,3070000-104-2016-00083,20160615,,1,영업/정상,1,영업,,,,,02  30151179,362.39,136052.0,서울특별시 성북구 동선동2가 134 12층 ,서울특별시 성북구 보문로34길 62 12층 (동선동2가),2849.0,스타벅스 성신여대정문,20220300000000.0,U,40:00.0,커피숍,201602.5906,454276.693,커피숍,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,362.39,,,
35453,3070000,3070000-104-2021-00117,20210622,,1,영업/정상,1,영업,,,,,,350.06,136140.0,서울특별시 성북구 장위동 143-38 타워39 ,서울특별시 성북구 장월로38길 4 타워39 1~2층 (장위동),2766.0,스타벅스 장위뉴타운점,20220200000000.0,U,40:00.0,커피숍,204481.4269,457295.5451,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,350.06,,,
35877,3070000,3070000-104-2006-00022,20060428,,3,폐업,2,폐업,20190502.0,,,,230151177,94.27,136075.0,서울특별시 성북구 안암동5가 126-1번지 고려대학교 안암병원(2층) ,,,스타벅스 고대안암병원 점,20190500000000.0,U,40:00.0,커피숍,202313.8508,453871.2647,커피숍,0.0,0.0,,,상수도전용,,,,,,,,,N,94.27,,,
36138,3070000,3070000-104-2004-00062,20041020,,3,폐업,2,폐업,20100204.0,,,,230151749,214.5,136075.0,서울특별시 성북구 안암동5가 1-2번지 타이거플라자 2층동 ,,,스타벅스 고대프라자점,20080200000000.0,I,59:59.0,커피숍,202789.6923,454049.5519,커피숍,0.0,0.0,,,상수도전용,,,,,,,,,N,214.5,,,
38472,3080000,3080000-104-2004-00025,20041013,,1,영업/정상,1,영업,,,,,02  991 9304,125.5,142864.0,서울특별시 강북구 번동 418-17 (지상1층) ,서울특별시 강북구 도봉로 342 (번동(지상1층)),1063.0,스타벅스수유역점,20220200000000.0,U,40:00.0,커피숍,202262.0644,459520.7057,커피숍,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,125.5,,,
38537,3080000,3080000-104-2012-00021,20120423,,1,영업/정상,1,영업,,,,,02  30151180,200.22,142807.0,서울특별시 강북구 미아동 121-19 ,서울특별시 강북구 도봉로 196 (미아동),1157.0,스타벅스 미아역점,20220200000000.0,U,40:00.0,커피숍,202280.2302,458199.6442,커피숍,,,,,상수도전용,,,,,,,,,N,200.22,,,
38572,3080000,3080000-104-2016-00108,20161004,,1,영업/정상,1,영업,,,,,,238.8,142100.0,서울특별시 강북구 미아동 812-2 ,서울특별시 강북구 삼양로 161 1층 (미아동),1195.0,스타벅스 미아뉴타운점,20220300000000.0,U,40:00.0,커피숍,201794.7913,457341.5632,커피숍,,,,,,,,,,,,,,N,238.8,,,
38631,3080000,3080000-104-2014-00084,20141212,,1,영업/정상,1,영업,,,,,070 41123899,201.0,142804.0,서울특별시 강북구 미아동 35-30 외 2필지 ,서울특별시 강북구 도봉로 32 (미아동),1220.0,스타벅스커피 미아사거리역점,20220200000000.0,U,40:00.0,커피숍,202647.3924,456612.3679,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,201.0,,,
38969,3150000,3150000-104-2003-00075,20030806,,3,폐업,2,폐업,20220923.0,,,,02 7588070,83.4,157804.0,서울특별시 강서구 가양동 449-19 가양이마트 (지상 1층) 매장동,서울특별시 강서구 양천로 559 매장동 1층 (가양동 3동 가양이마트),7532.0,스타벅스 가양이마트점,20220900000000.0,U,05:00.0,커피숍,187761.1943,450640.2145,,,,,,,,,,,,,,,,,,,
40806,3090000,3090000-104-2013-00064,20131204,,1,영업/정상,1,영업,,,,,,253.91,132924.0,서울특별시 도봉구 창동 659-5 1층2층 ,서울특별시 도봉구 도봉로 480 지상1 2층 (창동),1454.0,스타벅스쌍문역점,20220200000000.0,U,40:00.0,커피숍,203008.3503,460663.6682,커피숍,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,253.91,,,
42664,3100000,3100000-104-2019-00068,20190409,,1,영업/정상,1,영업,,,,,,579.48,139816.0,서울특별시 노원구 상계동 372-16 1~2층 ,서울특별시 노원구 노원로 449 1~2층 (상계동),1695.0,스타벅스상계초교사거리점,20220300000000.0,U,40:00.0,커피숍,205793.6276,461589.2557,커피숍,,,,,상수도전용,,,,,,,,,Y,579.48,,,
42670,3100000,3100000-104-2019-00044,20190312,,1,영업/정상,1,영업,,,,,,108.4,139050.0,서울특별시 노원구 월계동 333-1 월계트레이더스 ,서울특별시 노원구 마들로3길 17 월계트레이더스 1층 (월계동),1906.0,스타벅스 월계트레이더스점,20220300000000.0,U,40:00.0,커피숍,205391.0704,458333.9892,커피숍,,,,,,,,,,,,,,N,108.4,,,
42802,3160000,3160000-104-2011-00121,20110822,,1,영업/정상,1,영업,,,,,,163.4,152706.0,서울특별시 구로구 신도림동 692 디큐브시티 판매 B201의 일부,서울특별시 구로구 경인로 662 (신도림동디큐브시티 판매 B201의 일부),8209.0,스타벅스커피 현대디큐브 B2,20220800000000.0,U,07:00.0,커피숍,190107.0454,445157.6264,,,,,,,,,,,,,,,,,,,
42834,3100000,3100000-104-2012-00143,20121231,,1,영업/정상,1,영업,,,,,230151180,299.0,139831.0,서울특별시 노원구 상계동 763-3 대한빌딩 1층 2층 ,서울특별시 노원구 동일로 1339 대한빌딩 1층 2층 (상계동),1767.0,스타벅스중계역점,20220300000000.0,U,40:00.0,커피숍,205415.9763,460644.6394,커피숍,,,,,,,,,,,,,,Y,299.0,,,
42837,3100000,3100000-104-2013-00006,20130129,,1,영업/정상,1,영업,,,,,02  30151180,71.34,139050.0,서울특별시 노원구 월계동 333-1 ,서울특별시 노원구 마들로3길 15 (월계동),1906.0,스타벅스월계이마트점,20220300000000.0,U,40:00.0,커피숍,205391.0704,458333.9892,커피숍,,,,,,,,,,,,,,N,71.34,,,
43110,3100000,3100000-104-2008-00012,20080229,,1,영업/정상,1,영업,,,,,02  30151178,173.73,139860.0,서울특별시 노원구 중계동 360-6 중계중흥빌딩 1층 103호 2층 203호 ,서울특별시 노원구 중계로 217 (중계동중계중흥빌딩 1층 103호 2층 203호),1743.0,스타벅스 은행사거리점,20220300000000.0,U,40:00.0,커피숍,206636.1084,460903.983,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,173.73,,,
43147,3100000,3100000-104-2012-00048,20120403,,1,영업/정상,1,영업,,,,,,311.44,139846.0,서울특별시 노원구 월계동 410-1 105106107202302402호 ,서울특별시 노원구 석계로 104 (월계동 105106107202302402호),1886.0,스타벅스광운대점,20220300000000.0,U,40:00.0,커피숍,205285.166,457869.1451,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,311.44,,,
43181,3100000,3100000-104-2013-00031,20130308,,1,영업/정상,1,영업,,,,,02  758 8584,264.0,139942.0,서울특별시 노원구 상계동 712 1층 ,서울특별시 노원구 동일로 1413 1층 (상계동),1689.0,스타벅스 노원역점,20220300000000.0,U,40:00.0,커피숍,205226.6368,461377.8231,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,264.0,,,
43197,3100000,3100000-104-2012-00092,20120727,,1,영업/정상,1,영업,,,,,,254.06,139200.0,서울특별시 노원구 상계동 723 ,서울특별시 노원구 노해로 502 1~3층 (상계동),1752.0,스타벅스 노원케이티(KT)점,20220300000000.0,U,40:00.0,커피숍,205550.9084,461343.0622,커피숍,,,,,,,,,,,,,,N,254.06,,,
43356,3100000,3100000-104-2020-00025,20200213,,1,영업/정상,1,영업,,,,,,204.49,139848.0,서울특별시 노원구 월계동 633-31 1층 104105106호 ,서울특별시 노원구 초안산로2라길 26 월계센트럴아이파크 상가 1층 104105106호 (월계동),1879.0,스타벅스 월계역점,20220300000000.0,U,40:00.0,커피숍,204968.0762,458688.5868,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,204.49,,,
43512,3100000,3100000-104-2021-00100,20210517,,1,영업/정상,1,영업,,,,,,422.0,139808.0,서울특별시 노원구 공릉동 653-8 ,서울특별시 노원구 화랑로 469 12층 (공릉동),1803.0,스타벅스 태릉입구역DT점,20220300000000.0,U,40:00.0,커피숍,206931.053,457432.6951,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,422.0,,,
43741,3100000,3100000-104-2017-00169,20170906,,1,영업/정상,1,영업,,,,,02  934 3438,290.03,139827.0,서울특별시 노원구 상계동 694 1층 ,서울특별시 노원구 노원로 547 1층 (상계동),1687.0,스타벅스노원마들역점,20220300000000.0,U,40:00.0,커피숍,204957.5624,462039.1075,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,290.03,,,
43807,3100000,3100000-104-2018-00094,20180627,,1,영업/정상,1,영업,,,,,,352.47,139240.0,서울특별시 노원구 공릉동 597-34 ,서울특별시 노원구 동일로 1015 12층 (공릉동),1858.0,스타벅스 공릉DT점,20220300000000.0,U,40:00.0,커피숍,206492.09,457601.6208,커피숍,,,,,,,,,,,,,,Y,352.47,,,
